Year,Section,Team,Rank,Points,Season_Progress,Urgency_Score
2025,1,アビスパ福岡,14,0,0.02631578947368421,0.0006925207756232686
2025,1,京都サンガF.C.,18,0,0.02631578947368421,0.0006925207756232686
2025,1,ガンバ大阪,19,0,0.02631578947368421,0.0006925207756232686
2025,1,名古屋グランパス,20,0,0.02631578947368421,0.0006925207756232686
2025,2,清水エスパルス,1,6,0.05263157894736842,0.0027700831024930744
2025,2,湘南ベルマーレ,2,6,0.05263157894736842,0.0027700831024930744
2025,2,サンフレッチェ広島,2,6,0.05263157894736842,0.0027700831024930744
2025,2,川崎フロンターレ,4,4,0.05263157894736842,0.0009233610341643581
2025,2,柏レイソル,5,4,0.05263157894736842,0.0009233610341643581
2025,2,鹿島アントラーズ,6,3,0.05263157894736842,0.0009233610341643581
2025,2,セレッソ大阪,7,3,0.05263157894736842,0.0009233610341643581
2025,2,ファジアーノ岡山,8,3,0.05263157894736842,0.0009233610341643581
2025,2,ＦＣ町田ゼルビア,9,3,0.05263157894736842,0.0009233610341643581
2025,2,ＦＣ東京,10,3,0.05263157894736842,0.0009233610341643581
2025,2,横浜ＦＣ,10,3,0.05263157894736842,0.0009233610341643581
2025,2,ガンバ大阪,12,3,0.05263157894736842,0.0009233610341643581
2025,2,ヴィッセル神戸,13,2,0.05263157894736842,0.0013850415512465372
2025,2,浦和レッズ,14,2,0.05263157894736842,0.0013850415512465372
2025,2,横浜Ｆ・マリノス,15,1,0.05263157894736842,0.0027700831024930744
2025,2,アルビレックス新潟,16,1,0.05263157894736842,0.0027700831024930744
2025,2,京都サンガF.C.,16,1,0.05263157894736842,0.0027700831024930744
2025,2,名古屋グランパス,18,1,0.05263157894736842,0.0027700831024930744
2025,2,アビスパ福岡,19,0,0.05263157894736842,0.0027700831024930744
2025,2,東京ヴェルディ,20,0,0.05263157894736842,0.0027700831024930744
2025,3,湘南ベルマーレ,1,9,0.07894736842105263,0.006232686980609418
2025,3,川崎フロンターレ,2,7,0.07894736842105263,0.0020775623268698058
2025,3,清水エスパルス,3,7,0.07894736842105263,0.0020775623268698058
2025,3,柏レイソル,4,7,0.07894736842105263,0.0020775623268698058
2025,3,サンフレッチェ広島,4,7,0.07894736842105263,0.0020775623268698058
2025,3,鹿島アントラーズ,6,6,0.07894736842105263,0.0015581717451523544
2025,3,ファジアーノ岡山,7,6,0.07894736842105263,0.0015581717451523544
2025,3,ＦＣ東京,8,6,0.07894736842105263,0.0015581717451523544
2025,3,横浜ＦＣ,9,4,0.07894736842105263,0.0015581717451523544
2025,3,セレッソ大阪,10,3,0.07894736842105263,0.0020775623268698058
2025,3,ヴィッセル神戸,11,3,0.07894736842105263,0.0020775623268698058
2025,3,ＦＣ町田ゼルビア,12,3,0.07894736842105263,0.0020775623268698058
2025,3,ガンバ大阪,13,3,0.07894736842105263,0.0020775623268698058
2025,3,東京ヴェルディ,14,3,0.07894736842105263,0.0020775623268698058
2025,3,浦和レッズ,15,2,0.07894736842105263,0.003116343490304709
2025,3,横浜Ｆ・マリノス,16,2,0.07894736842105263,0.003116343490304709
2025,3,京都サンガF.C.,17,2,0.07894736842105263,0.003116343490304709
2025,3,アルビレックス新潟,18,1,0.07894736842105263,0.006232686980609418
2025,3,名古屋グランパス,19,1,0.07894736842105263,0.006232686980609418
2025,3,アビスパ福岡,20,0,0.07894736842105263,0.006232686980609418
2025,4,柏レイソル,1,10,0.10526315789473684,0.011080332409972297
2025,4,湘南ベルマーレ,2,10,0.10526315789473684,0.011080332409972297
2025,4,サンフレッチェ広島,3,10,0.10526315789473684,0.011080332409972297
2025,4,鹿島アントラーズ,4,9,0.10526315789473684,0.005540166204986149
2025,4,清水エスパルス,5,8,0.10526315789473684,0.0036934441366574325
2025,4,川崎フロンターレ,6,7,0.10526315789473684,0.0027700831024930744
2025,4,ファジアーノ岡山,7,7,0.10526315789473684,0.0027700831024930744
2025,4,ＦＣ東京,8,6,0.10526315789473684,0.0022160664819944596
2025,4,ＦＣ町田ゼルビア,8,6,0.10526315789473684,0.0022160664819944596
2025,4,ガンバ大阪,10,6,0.10526315789473684,0.0022160664819944596
2025,4,京都サンガF.C.,11,5,0.10526315789473684,0.0027700831024930744
2025,4,セレッソ大阪,12,4,0.10526315789473684,0.0036934441366574325
2025,4,横浜ＦＣ,13,4,0.10526315789473684,0.0036934441366574325
2025,4,ヴィッセル神戸,14,3,0.10526315789473684,0.005540166204986149
2025,4,横浜Ｆ・マリノス,15,3,0.10526315789473684,0.005540166204986149
2025,4,アビスパ福岡,16,3,0.10526315789473684,0.005540166204986149
2025,4,東京ヴェルディ,17,3,0.10526315789473684,0.005540166204986149
2025,4,アルビレックス新潟,18,2,0.10526315789473684,0.011080332409972297
2025,4,浦和レッズ,19,2,0.10526315789473684,0.011080332409972297
2025,4,名古屋グランパス,20,1,0.10526315789473684,0.011080332409972297
2025,5,鹿島アントラーズ,1,12,0.13157894736842105,0.017313019390581715
2025,5,湘南ベルマーレ,2,11,0.13157894736842105,0.008656509695290858
2025,5,サンフレッチェ広島,3,10,0.13157894736842105,0.005771006463527238
2025,5,柏レイソル,4,10,0.13157894736842105,0.005771006463527238
2025,5,ＦＣ町田ゼルビア,5,9,0.13157894736842105,0.004328254847645429
2025,5,ガンバ大阪,6,9,0.13157894736842105,0.004328254847645429
2025,5,清水エスパルス,7,8,0.13157894736842105,0.0034626038781163434
2025,5,川崎フロンターレ,8,7,0.13157894736842105,0.0034626038781163434
2025,5,ファジアーノ岡山,9,7,0.13157894736842105,0.0034626038781163434
2025,5,ＦＣ東京,10,7,0.13157894736842105,0.0034626038781163434
2025,5,アビスパ福岡,11,6,0.13157894736842105,0.004328254847645429
2025,5,セレッソ大阪,12,5,0.13157894736842105,0.005771006463527238
2025,5,浦和レッズ,13,5,0.13157894736842105,0.005771006463527238
2025,5,京都サンガF.C.,13,5,0.13157894736842105,0.005771006463527238
2025,5,横浜ＦＣ,15,4,0.13157894736842105,0.008656509695290858
2025,5,東京ヴェルディ,16,4,0.13157894736842105,0.008656509695290858
2025,5,ヴィッセル神戸,17,3,0.13157894736842105,0.017313019390581715
2025,5,横浜Ｆ・マリノス,18,3,0.13157894736842105,0.017313019390581715
2025,5,アルビレックス新潟,19,3,0.13157894736842105,0.017313019390581715
2025,5,名古屋グランパス,20,2,0.13157894736842105,0.017313019390581715
2025,6,鹿島アントラーズ,1,13,0.15789473684210525,0.02493074792243767
2025,6,ＦＣ町田ゼルビア,2,12,0.15789473684210525,0.012465373961218836
2025,6,サンフレッチェ広島,3,11,0.15789473684210525,0.008310249307479223
2025,6,柏レイソル,4,11,0.15789473684210525,0.008310249307479223
2025,6,湘南ベルマーレ,5,11,0.15789473684210525,0.008310249307479223
2025,6,アビスパ福岡,6,9,0.15789473684210525,0.004986149584487534
2025,6,ガンバ大阪,7,9,0.15789473684210525,0.004986149584487534
2025,6,川崎フロンターレ,8,8,0.15789473684210525,0.006232686980609418
2025,6,ファジアーノ岡山,9,8,0.15789473684210525,0.006232686980609418
2025,6,清水エスパルス,10,8,0.15789473684210525,0.006232686980609418
2025,6,京都サンガF.C.,11,8,0.15789473684210525,0.006232686980609418
2025,6,ＦＣ東京,12,7,0.15789473684210525,0.008310249307479223
2025,6,横浜ＦＣ,13,7,0.15789473684210525,0.008310249307479223
2025,6,東京ヴェルディ,14,7,0.15789473684210525,0.008310249307479223
2025,6,横浜Ｆ・マリノス,15,6,0.15789473684210525,0.012465373961218836
2025,6,ヴィッセル神戸,16,6,0.15789473684210525,0.012465373961218836
2025,6,浦和レッズ,17,6,0.15789473684210525,0.012465373961218836
2025,6,セレッソ大阪,18,5,0.15789473684210525,0.02493074792243767
2025,6,アルビレックス新潟,19,3,0.15789473684210525,0.02493074792243767
2025,6,名古屋グランパス,20,2,0.15789473684210525,0.02493074792243767
2025,7,鹿島アントラーズ,1,16,0.18421052631578946,0.03393351800554016
2025,7,ＦＣ町田ゼルビア,2,13,0.18421052631578946,0.00848337950138504
2025,7,柏レイソル,3,12,0.18421052631578946,0.006786703601108033
2025,7,川崎フロンターレ,4,11,0.18421052631578946,0.005655586334256693
2025,7,清水エスパルス,5,11,0.18421052631578946,0.005655586334256693
2025,7,ファジアーノ岡山,6,11,0.18421052631578946,0.005655586334256693
2025,7,サンフレッチェ広島,7,11,0.18421052631578946,0.005655586334256693
2025,7,京都サンガF.C.,8,11,0.18421052631578946,0.005655586334256693
2025,7,湘南ベルマーレ,9,11,0.18421052631578946,0.005655586334256693
2025,7,アビスパ福岡,10,10,0.18421052631578946,0.006786703601108033
2025,7,ガンバ大阪,11,10,0.18421052631578946,0.006786703601108033
2025,7,東京ヴェルディ,12,8,0.18421052631578946,0.011311172668513387
2025,7,浦和レッズ,13,7,0.18421052631578946,0.01696675900277008
2025,7,横浜ＦＣ,14,7,0.18421052631578946,0.01696675900277008
2025,7,ＦＣ東京,15,7,0.18421052631578946,0.01696675900277008
2025,7,横浜Ｆ・マリノス,16,6,0.18421052631578946,0.03393351800554016
2025,7,セレッソ大阪,17,6,0.18421052631578946,0.03393351800554016
2025,7,ヴィッセル神戸,18,6,0.18421052631578946,0.03393351800554016
2025,7,名古屋グランパス,19,5,0.18421052631578946,0.03393351800554016
2025,7,アルビレックス新潟,20,4,0.18421052631578946,0.03393351800554016
2025,8,鹿島アントラーズ,1,16,0.21052631578947367,0.04432132963988919
2025,8,ＦＣ町田ゼルビア,2,16,0.21052631578947367,0.04432132963988919
2025,8,川崎フロンターレ,3,14,0.21052631578947367,0.01477377654662973
2025,8,サンフレッチェ広島,4,14,0.21052631578947367,0.01477377654662973
2025,8,柏レイソル,5,13,0.21052631578947367,0.011080332409972297
2025,8,アビスパ福岡,6,13,0.21052631578947367,0.011080332409972297
2025,8,京都サンガF.C.,7,12,0.21052631578947367,0.008864265927977838
2025,8,清水エスパルス,8,11,0.21052631578947367,0.008864265927977838
2025,8,ファジアーノ岡山,9,11,0.21052631578947367,0.008864265927977838
2025,8,湘南ベルマーレ,10,11,0.21052631578947367,0.008864265927977838
2025,8,浦和レッズ,11,10,0.21052631578947367,0.011080332409972297
2025,8,ガンバ大阪,12,10,0.21052631578947367,0.011080332409972297
2025,8,セレッソ大阪,13,9,0.21052631578947367,0.01477377654662973
2025,8,ヴィッセル神戸,14,9,0.21052631578947367,0.01477377654662973
2025,8,東京ヴェルディ,15,9,0.21052631578947367,0.01477377654662973
2025,8,ＦＣ東京,16,8,0.21052631578947367,0.022160664819944595
2025,8,名古屋グランパス,17,8,0.21052631578947367,0.022160664819944595
2025,8,横浜ＦＣ,18,7,0.21052631578947367,0.04432132963988919
2025,8,横浜Ｆ・マリノス,19,6,0.21052631578947367,0.04432132963988919
2025,8,アルビレックス新潟,20,4,0.21052631578947367,0.04432132963988919
2025,9,ＦＣ町田ゼルビア,1,17,0.23684210526315788,0.056094182825484756
2025,9,サンフレッチェ広島,2,17,0.23684210526315788,0.056094182825484756
2025,9,鹿島アントラーズ,3,16,0.23684210526315788,0.028047091412742378
2025,9,柏レイソル,4,16,0.23684210526315788,0.028047091412742378
2025,9,アビスパ福岡,5,16,0.23684210526315788,0.028047091412742378
2025,9,川崎フロンターレ,6,15,0.23684210526315788,0.01869806094182825
2025,9,京都サンガF.C.,7,15,0.23684210526315788,0.01869806094182825
2025,9,ファジアーノ岡山,8,14,0.23684210526315788,0.014023545706371189
2025,9,湘南ベルマーレ,9,14,0.23684210526315788,0.014023545706371189
2025,9,清水エスパルス,10,11,0.23684210526315788,0.014023545706371189
2025,9,横浜ＦＣ,11,10,0.23684210526315788,0.01869806094182825
2025,9,浦和レッズ,12,10,0.23684210526315788,0.01869806094182825
2025,9,東京ヴェルディ,13,10,0.23684210526315788,0.01869806094182825
2025,9,ガンバ大阪,14,10,0.23684210526315788,0.01869806094182825
2025,9,セレッソ大阪,15,9,0.23684210526315788,0.028047091412742378
2025,9,ヴィッセル神戸,16,9,0.23684210526315788,0.028047091412742378
2025,9,ＦＣ東京,17,8,0.23684210526315788,0.056094182825484756
2025,9,名古屋グランパス,18,8,0.23684210526315788,0.056094182825484756
2025,9,横浜Ｆ・マリノス,19,7,0.23684210526315788,0.056094182825484756
2025,9,アルビレックス新潟,20,7,0.23684210526315788,0.056094182825484756
2025,10,アビスパ福岡,1,19,0.2631578947368421,0.06925207756232686
2025,10,京都サンガF.C.,2,18,0.2631578947368421,0.03462603878116343
2025,10,川崎フロンターレ,3,17,0.2631578947368421,0.02308402585410895
2025,10,ファジアーノ岡山,4,17,0.2631578947368421,0.02308402585410895
2025,10,柏レイソル,5,17,0.2631578947368421,0.02308402585410895
2025,10,サンフレッチェ広島,6,17,0.2631578947368421,0.02308402585410895
2025,10,ＦＣ町田ゼルビア,7,17,0.2631578947368421,0.02308402585410895
2025,10,鹿島アントラーズ,8,16,0.2631578947368421,0.017313019390581715
2025,10,湘南ベルマーレ,9,14,0.2631578947368421,0.011542012927054476
2025,10,浦和レッズ,10,13,0.2631578947368421,0.011542012927054476
2025,10,ガンバ大阪,11,13,0.2631578947368421,0.011542012927054476
2025,10,清水エスパルス,12,12,0.2631578947368421,0.013850415512465374
2025,10,セレッソ大阪,13,12,0.2631578947368421,0.013850415512465374
2025,10,ヴィッセル神戸,14,12,0.2631578947368421,0.013850415512465374
2025,10,横浜ＦＣ,15,11,0.2631578947368421,0.017313019390581715
2025,10,東京ヴェルディ,16,10,0.2631578947368421,0.02308402585410895
2025,10,ＦＣ東京,17,9,0.2631578947368421,0.03462603878116343
2025,10,横浜Ｆ・マリノス,18,8,0.2631578947368421,0.06925207756232686
2025,10,アルビレックス新潟,19,8,0.2631578947368421,0.06925207756232686
2025,10,名古屋グランパス,20,8,0.2631578947368421,0.06925207756232686
2025,11,京都サンガF.C.,1,21,0.2894736842105263,0.08379501385041552
2025,11,柏レイソル,2,20,0.2894736842105263,0.04189750692520776
2025,11,鹿島アントラーズ,3,19,0.2894736842105263,0.027931671283471838
2025,11,浦和レッズ,4,19,0.2894736842105263,0.027931671283471838
2025,11,アビスパ福岡,5,19,0.2894736842105263,0.027931671283471838
2025,11,川崎フロンターレ,6,18,0.2894736842105263,0.02094875346260388
2025,11,清水エスパルス,7,18,0.2894736842105263,0.02094875346260388
2025,11,ヴィッセル神戸,8,18,0.2894736842105263,0.02094875346260388
2025,11,ファジアーノ岡山,9,17,0.2894736842105263,0.016759002770083103
2025,11,サンフレッチェ広島,10,17,0.2894736842105263,0.016759002770083103
2025,11,ＦＣ町田ゼルビア,11,17,0.2894736842105263,0.016759002770083103
2025,11,ガンバ大阪,12,14,0.2894736842105263,0.016759002770083103
2025,11,湘南ベルマーレ,13,14,0.2894736842105263,0.016759002770083103
2025,11,セレッソ大阪,14,13,0.2894736842105263,0.02094875346260388
2025,11,横浜ＦＣ,15,12,0.2894736842105263,0.027931671283471838
2025,11,東京ヴェルディ,16,11,0.2894736842105263,0.04189750692520776
2025,11,名古屋グランパス,17,11,0.2894736842105263,0.04189750692520776
2025,11,ＦＣ東京,18,10,0.2894736842105263,0.08379501385041552
2025,11,アルビレックス新潟,19,8,0.2894736842105263,0.08379501385041552
2025,11,横浜Ｆ・マリノス,20,8,0.2894736842105263,0.08379501385041552
2025,12,京都サンガF.C.,1,24,0.3157894736842105,0.09972299168975068
2025,12,鹿島アントラーズ,2,22,0.3157894736842105,0.03324099722991689
2025,12,浦和レッズ,3,22,0.3157894736842105,0.03324099722991689
2025,12,柏レイソル,4,21,0.3157894736842105,0.02493074792243767
2025,12,アビスパ福岡,5,20,0.3157894736842105,0.019944598337950138
2025,12,川崎フロンターレ,6,18,0.3157894736842105,0.014246141669964383
2025,12,清水エスパルス,7,18,0.3157894736842105,0.014246141669964383
2025,12,ファジアーノ岡山,8,18,0.3157894736842105,0.014246141669964383
2025,12,ヴィッセル神戸,9,18,0.3157894736842105,0.014246141669964383
2025,12,サンフレッチェ広島,10,17,0.3157894736842105,0.014246141669964383
2025,12,ＦＣ町田ゼルビア,11,17,0.3157894736842105,0.014246141669964383
2025,12,湘南ベルマーレ,12,17,0.3157894736842105,0.014246141669964383
2025,12,東京ヴェルディ,13,14,0.3157894736842105,0.02493074792243767
2025,12,ガンバ大阪,14,14,0.3157894736842105,0.02493074792243767
2025,12,セレッソ大阪,15,13,0.3157894736842105,0.03324099722991689
2025,12,ＦＣ東京,16,13,0.3157894736842105,0.03324099722991689
2025,12,横浜ＦＣ,17,12,0.3157894736842105,0.04986149584487534
2025,12,名古屋グランパス,18,11,0.3157894736842105,0.09972299168975068
2025,12,アルビレックス新潟,19,9,0.3157894736842105,0.09972299168975068
2025,12,横浜Ｆ・マリノス,20,8,0.3157894736842105,0.09972299168975068
2025,13,鹿島アントラーズ,1,25,0.34210526315789475,0.11703601108033242
2025,13,柏レイソル,2,24,0.34210526315789475,0.05851800554016621
2025,13,京都サンガF.C.,3,24,0.34210526315789475,0.05851800554016621
2025,13,浦和レッズ,4,22,0.34210526315789475,0.029259002770083104
2025,13,清水エスパルス,5,21,0.34210526315789475,0.023407202216066486
2025,13,アビスパ福岡,6,21,0.34210526315789475,0.023407202216066486
2025,13,ＦＣ町田ゼルビア,7,20,0.34210526315789475,0.01950600184672207
2025,13,川崎フロンターレ,8,18,0.34210526315789475,0.016719430154333203
2025,13,ファジアーノ岡山,9,18,0.34210526315789475,0.016719430154333203
2025,13,ヴィッセル神戸,10,18,0.34210526315789475,0.016719430154333203
2025,13,湘南ベルマーレ,11,18,0.34210526315789475,0.016719430154333203
2025,13,サンフレッチェ広島,12,17,0.34210526315789475,0.01950600184672207
2025,13,東京ヴェルディ,13,17,0.34210526315789475,0.01950600184672207
2025,13,ガンバ大阪,14,17,0.34210526315789475,0.01950600184672207
2025,13,セレッソ大阪,15,13,0.34210526315789475,0.05851800554016621
2025,13,ＦＣ東京,16,13,0.34210526315789475,0.05851800554016621
2025,13,アルビレックス新潟,17,12,0.34210526315789475,0.11703601108033242
2025,13,横浜ＦＣ,18,12,0.34210526315789475,0.11703601108033242
2025,13,名古屋グランパス,19,11,0.34210526315789475,0.11703601108033242
2025,13,横浜Ｆ・マリノス,20,8,0.34210526315789475,0.11703601108033242
2025,14,鹿島アントラーズ,1,28,0.3684210526315789,0.13573407202216065
2025,14,浦和レッズ,2,25,0.3684210526315789,0.03393351800554016
2025,14,柏レイソル,3,24,0.3684210526315789,0.027146814404432132
2025,14,京都サンガF.C.,4,24,0.3684210526315789,0.027146814404432132
2025,14,ヴィッセル神戸,5,21,0.3684210526315789,0.01696675900277008
2025,14,清水エスパルス,6,21,0.3684210526315789,0.01696675900277008
2025,14,アビスパ福岡,7,21,0.3684210526315789,0.01696675900277008
2025,14,サンフレッチェ広島,8,20,0.3684210526315789,0.015081563558017848
2025,14,ＦＣ町田ゼルビア,9,20,0.3684210526315789,0.015081563558017848
2025,14,ガンバ大阪,10,20,0.3684210526315789,0.015081563558017848
2025,14,川崎フロンターレ,11,18,0.3684210526315789,0.01939058171745152
2025,14,ファジアーノ岡山,12,18,0.3684210526315789,0.01939058171745152
2025,14,湘南ベルマーレ,13,18,0.3684210526315789,0.01939058171745152
2025,14,東京ヴェルディ,14,17,0.3684210526315789,0.022622345337026773
2025,14,セレッソ大阪,15,16,0.3684210526315789,0.027146814404432132
2025,14,ＦＣ東京,16,16,0.3684210526315789,0.027146814404432132
2025,14,名古屋グランパス,17,14,0.3684210526315789,0.045244690674053546
2025,14,アルビレックス新潟,18,12,0.3684210526315789,0.13573407202216065
2025,14,横浜ＦＣ,19,12,0.3684210526315789,0.13573407202216065
2025,14,横浜Ｆ・マリノス,20,8,0.3684210526315789,0.13573407202216065
2025,15,鹿島アントラーズ,1,31,0.39473684210526316,0.15581717451523547
2025,15,柏レイソル,2,27,0.39473684210526316,0.031163434903047096
2025,15,京都サンガF.C.,3,27,0.39473684210526316,0.031163434903047096
2025,15,浦和レッズ,4,25,0.39473684210526316,0.02225959635931935
2025,15,サンフレッチェ広島,5,23,0.39473684210526316,0.01731301939058172
2025,15,ガンバ大阪,6,23,0.39473684210526316,0.01731301939058172
2025,15,清水エスパルス,7,21,0.39473684210526316,0.015581717451523548
2025,15,ヴィッセル神戸,8,21,0.39473684210526316,0.015581717451523548
2025,15,アビスパ福岡,9,21,0.39473684210526316,0.015581717451523548
2025,15,ＦＣ町田ゼルビア,10,20,0.39473684210526316,0.01731301939058172
2025,15,東京ヴェルディ,11,20,0.39473684210526316,0.01731301939058172
2025,15,セレッソ大阪,12,19,0.39473684210526316,0.019477146814404434
2025,15,ファジアーノ岡山,13,19,0.39473684210526316,0.019477146814404434
2025,15,川崎フロンターレ,14,18,0.39473684210526316,0.02225959635931935
2025,15,湘南ベルマーレ,15,18,0.39473684210526316,0.02225959635931935
2025,15,ＦＣ東京,16,16,0.39473684210526316,0.031163434903047096
2025,15,名古屋グランパス,17,15,0.39473684210526316,0.03895429362880887
2025,15,アルビレックス新潟,18,12,0.39473684210526316,0.15581717451523547
2025,15,横浜ＦＣ,19,12,0.39473684210526316,0.15581717451523547
2025,15,横浜Ｆ・マリノス,20,8,0.39473684210526316,0.15581717451523547
2025,16,鹿島アントラーズ,1,34,0.42105263157894735,0.17728531855955676
2025,16,柏レイソル,2,30,0.42105263157894735,0.03545706371191135
2025,16,京都サンガF.C.,3,28,0.42105263157894735,0.025326474079936677
2025,16,浦和レッズ,4,26,0.42105263157894735,0.01969836872883964
2025,16,サンフレッチェ広島,5,26,0.42105263157894735,0.01969836872883964
2025,16,ガンバ大阪,6,23,0.42105263157894735,0.01969836872883964
2025,16,セレッソ大阪,7,22,0.42105263157894735,0.022160664819944595
2025,16,清水エスパルス,8,22,0.42105263157894735,0.022160664819944595
2025,16,ヴィッセル神戸,9,21,0.42105263157894735,0.025326474079936677
2025,16,ＦＣ町田ゼルビア,10,21,0.42105263157894735,0.025326474079936677
2025,16,アビスパ福岡,11,21,0.42105263157894735,0.025326474079936677
2025,16,湘南ベルマーレ,12,21,0.42105263157894735,0.025326474079936677
2025,16,東京ヴェルディ,13,20,0.42105263157894735,0.02954755309325946
2025,16,ＦＣ東京,14,19,0.42105263157894735,0.03545706371191135
2025,16,ファジアーノ岡山,15,19,0.42105263157894735,0.03545706371191135
2025,16,川崎フロンターレ,16,18,0.42105263157894735,0.04432132963988919
2025,16,名古屋グランパス,17,16,0.42105263157894735,0.08864265927977838
2025,16,横浜ＦＣ,18,15,0.42105263157894735,0.17728531855955676
2025,16,アルビレックス新潟,19,13,0.42105263157894735,0.17728531855955676
2025,16,横浜Ｆ・マリノス,20,8,0.42105263157894735,0.17728531855955676
2025,17,鹿島アントラーズ,1,37,0.4473684210526316,0.20013850415512466
2025,17,柏レイソル,2,33,0.4473684210526316,0.040027700831024936
2025,17,京都サンガF.C.,3,31,0.4473684210526316,0.028591214879303523
2025,17,浦和レッズ,4,29,0.4473684210526316,0.022237611572791628
2025,17,サンフレッチェ広島,5,29,0.4473684210526316,0.022237611572791628
2025,17,川崎フロンターレ,6,24,0.4473684210526316,0.025017313019390582
2025,17,ＦＣ町田ゼルビア,7,24,0.4473684210526316,0.025017313019390582
2025,17,ヴィッセル神戸,8,24,0.4473684210526316,0.025017313019390582
2025,17,ガンバ大阪,9,23,0.4473684210526316,0.028591214879303523
2025,17,清水エスパルス,10,22,0.4473684210526316,0.03335641735918744
2025,17,セレッソ大阪,11,22,0.4473684210526316,0.03335641735918744
2025,17,ファジアーノ岡山,12,22,0.4473684210526316,0.03335641735918744
2025,17,アビスパ福岡,13,22,0.4473684210526316,0.03335641735918744
2025,17,湘南ベルマーレ,14,21,0.4473684210526316,0.040027700831024936
2025,17,東京ヴェルディ,15,20,0.4473684210526316,0.050034626038781164
2025,17,ＦＣ東京,16,19,0.4473684210526316,0.06671283471837489
2025,17,横浜ＦＣ,17,18,0.4473684210526316,0.10006925207756233
2025,17,名古屋グランパス,18,17,0.4473684210526316,0.20013850415512466
2025,17,アルビレックス新潟,19,13,0.4473684210526316,0.20013850415512466
2025,17,横浜Ｆ・マリノス,20,8,0.4473684210526316,0.20013850415512466
2025,18,鹿島アントラーズ,1,37,0.47368421052631576,0.22437673130193903
2025,18,柏レイソル,2,34,0.47368421052631576,0.056094182825484756
2025,18,サンフレッチェ広島,3,32,0.47368421052631576,0.0373961218836565
2025,18,京都サンガF.C.,4,31,0.47368421052631576,0.03205381875741986
2025,18,浦和レッズ,5,30,0.47368421052631576,0.028047091412742378
2025,18,ヴィッセル神戸,6,27,0.47368421052631576,0.024930747922437668
2025,18,川崎フロンターレ,7,26,0.47368421052631576,0.028047091412742378
2025,18,セレッソ大阪,8,25,0.47368421052631576,0.03205381875741986
2025,18,清水エスパルス,9,25,0.47368421052631576,0.03205381875741986
2025,18,ＦＣ町田ゼルビア,10,25,0.47368421052631576,0.03205381875741986
2025,18,ガンバ大阪,11,24,0.47368421052631576,0.0373961218836565
2025,18,ファジアーノ岡山,12,23,0.47368421052631576,0.044875346260387805
2025,18,東京ヴェルディ,13,23,0.47368421052631576,0.044875346260387805
2025,18,アビスパ福岡,14,22,0.47368421052631576,0.056094182825484756
2025,18,湘南ベルマーレ,15,21,0.47368421052631576,0.074792243767313
2025,18,名古屋グランパス,16,20,0.47368421052631576,0.11218836565096951
2025,18,ＦＣ東京,17,19,0.47368421052631576,0.22437673130193903
2025,18,横浜ＦＣ,18,19,0.47368421052631576,0.22437673130193903
2025,18,アルビレックス新潟,19,16,0.47368421052631576,0.22437673130193903
2025,18,横浜Ｆ・マリノス,20,11,0.47368421052631576,0.22437673130193903
2025,19,鹿島アントラーズ,1,40,0.5,0.25
2025,19,京都サンガF.C.,2,34,0.5,0.03571428571428571
2025,19,浦和レッズ,3,34,0.5,0.03571428571428571
2025,19,柏レイソル,4,34,0.5,0.03571428571428571
2025,19,サンフレッチェ広島,5,32,0.5,0.027777777777777776
2025,19,ヴィッセル神戸,6,30,0.5,0.022727272727272728
2025,19,川崎フロンターレ,7,29,0.5,0.022727272727272728
2025,19,セレッソ大阪,8,29,0.5,0.022727272727272728
2025,19,清水エスパルス,9,25,0.5,0.03571428571428571
2025,19,ＦＣ町田ゼルビア,10,25,0.5,0.03571428571428571
2025,19,ファジアーノ岡山,11,24,0.5,0.041666666666666664
2025,19,ガンバ大阪,12,24,0.5,0.041666666666666664
2025,19,東京ヴェルディ,13,24,0.5,0.041666666666666664
2025,19,名古屋グランパス,14,23,0.5,0.05
2025,19,アビスパ福岡,15,23,0.5,0.05
2025,19,湘南ベルマーレ,16,22,0.5,0.0625
2025,19,横浜ＦＣ,17,19,0.5,0.25
2025,19,ＦＣ東京,18,19,0.5,0.25
2025,19,アルビレックス新潟,19,16,0.5,0.25
2025,19,横浜Ｆ・マリノス,20,14,0.5,0.25
2025,20,鹿島アントラーズ,1,41,0.5263157894736842,0.27700831024930744
2025,20,柏レイソル,2,37,0.5263157894736842,0.055401662049861494
2025,20,京都サンガF.C.,3,34,0.5263157894736842,0.03462603878116343
2025,20,浦和レッズ,4,34,0.5263157894736842,0.03462603878116343
2025,20,サンフレッチェ広島,5,33,0.5263157894736842,0.030778701138811936
2025,20,ヴィッセル神戸,6,33,0.5263157894736842,0.030778701138811936
2025,20,川崎フロンターレ,7,32,0.5263157894736842,0.027700831024930747
2025,20,セレッソ大阪,8,30,0.5263157894736842,0.02308402585410895
2025,20,ＦＣ町田ゼルビア,9,28,0.5263157894736842,0.027700831024930747
2025,20,清水エスパルス,10,26,0.5263157894736842,0.03462603878116343
2025,20,アビスパ福岡,11,26,0.5263157894736842,0.03462603878116343
2025,20,ガンバ大阪,12,25,0.5263157894736842,0.03957261574990106
2025,20,ファジアーノ岡山,13,24,0.5263157894736842,0.0461680517082179
2025,20,東京ヴェルディ,14,24,0.5263157894736842,0.0461680517082179
2025,20,名古屋グランパス,15,23,0.5263157894736842,0.055401662049861494
